customerID,Churn,Genero,Cliente_Jubilado,Pareja,Dependientes,Meses_Como_Cliente,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivos,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
1587-FKLZB,True,Hombre,True,True,True,66,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Credit card (automatic),99.5,6822.15,3.32
1589-AGTLK,True,Hombre,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Mensual,True,Electronic check,45.35,141.5,1.51
1591-MQJTP,False,Hombre,True,True,False,51,True,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Anual,True,Bank transfer (automatic),93.65,4839.15,3.12
1591-NFNLQ,True,Hombre,False,False,False,51,True,Yes,Fiber optic,No,No,Yes,No,No,No,Mensual,False,Credit card (automatic),80.0,4242.35,2.67
1591-XWLGB,False,Mujer,False,True,False,71,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.85,1379.6,0.66
1596-BBVTG,True,Hombre,False,False,False,35,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,False,Credit card (automatic),75.35,2636.05,2.51
1596-OQSPS,False,Mujer,False,False,False,11,True,No,DSL,No,Yes,No,No,No,No,Mensual,False,Electronic check,51.1,531.15,1.7
1597-FZREH,True,Mujer,False,False,False,2,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Mensual,False,Electronic check,76.4,160.8,2.55
1597-LHYNC,True,Mujer,True,False,False,26,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Mensual,True,Electronic check,95.0,2497.2,3.17
1599-EAHXY,False,Hombre,False,True,True,60,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Credit card (automatic),23.95,1506.4,0.8
1599-MMYRQ,False,Hombre,False,True,True,62,True,No,Fiber optic,Yes,Yes,No,No,No,No,Anual,True,Credit card (automatic),81.45,4983.05,2.72
1600-DILPE,False,Mujer,False,False,False,12,True,No,DSL,No,No,No,No,No,No,Mensual,True,Bank transfer (automatic),45.0,524.35,1.5
1602-IJQQE,True,Mujer,False,False,False,4,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,False,Electronic check,75.35,338.1,2.51
1608-GMEWB,False,Hombre,True,False,False,45,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Bank transfer (automatic),93.9,4200.25,3.13
1612-EOHDH,True,Mujer,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Mensual,False,Electronic check,45.15,45.15,1.5
1614-JBEBI,False,Mujer,False,False,False,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,20.7,137.6,0.69
1618-CFHME,True,Mujer,False,False,False,2,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,75.9,143.35,2.53
1619-YWUBB,False,Mujer,False,True,False,68,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Credit card (automatic),24.95,1614.9,0.83
1621-YNCJH,False,Mujer,False,True,False,36,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Bianual,True,Credit card (automatic),106.05,3834.4,3.53
1622-HSHSF,False,Mujer,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.55,19.55,0.65
1623-NLDOT,True,Mujer,False,True,False,42,False,No phone service,DSL,No,Yes,No,Yes,No,No,Anual,False,Mailed check,33.55,1445.3,1.12
1624-NALOJ,True,Hombre,True,False,False,5,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Electronic check,89.8,502.6,2.99
1624-WOIWJ,True,Mujer,False,False,False,10,True,No,Fiber optic,Yes,No,No,No,Yes,No,Mensual,True,Mailed check,84.7,832.05,2.82
1625-JAIIY,True,Mujer,False,True,True,68,True,Yes,Fiber optic,No,No,No,No,Yes,No,Anual,True,Electronic check,83.0,5685.8,2.77
1626-ERCMM,True,Hombre,True,True,False,20,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,94.55,1899.65,3.15
1627-AFWVJ,False,Mujer,False,False,False,29,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,19.4,554.25,0.65
1628-BIZYP,False,Hombre,False,False,False,1,True,No,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Electronic check,85.0,85.0,2.83
1629-DQQVB,False,Mujer,False,False,False,14,True,No,DSL,Yes,No,No,No,No,No,Mensual,False,Bank transfer (automatic),50.1,709.5,1.67
1635-FJFCC,False,Mujer,False,False,False,5,True,No,DSL,No,No,No,No,No,No,Mensual,True,Credit card (automatic),44.05,202.15,1.47
1635-HDGFT,False,Mujer,False,False,True,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,20.5,398.55,0.68
1635-NZATJ,False,Hombre,True,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),25.45,1789.65,0.85
1636-NTNCO,False,Hombre,True,False,False,4,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Mensual,True,Credit card (automatic),50.95,207.35,1.7
1640-PLFMP,False,Mujer,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,70.25,70.25,2.34
1641-BYBTK,False,Hombre,False,False,True,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,20.2,98.35,0.67
1641-RQDAY,False,Mujer,True,True,True,32,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,100.4,3217.65,3.35
1642-HMARX,False,Mujer,False,True,False,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Electronic check,91.7,6424.7,3.06
1644-IRKSF,True,Mujer,False,True,True,33,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Anual,True,Electronic check,93.8,3124.5,3.13
1645-EFCGT,False,Hombre,False,True,True,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.4,1363.25,0.65
1656-DRSMG,False,Mujer,False,False,False,63,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Mensual,True,Credit card (automatic),109.85,7002.95,3.66
1657-DYMBM,False,Hombre,False,True,False,53,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.9,1110.05,0.66
1658-BYGOY,True,Hombre,True,False,False,18,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,95.45,1752.55,3.18
1658-TJVOA,False,Mujer,True,False,False,6,True,No,Fiber optic,Yes,No,No,No,No,No,Mensual,True,Electronic check,74.1,450.9,2.47
1658-XUHBX,False,Mujer,True,True,True,59,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Mensual,True,Credit card (automatic),88.75,5348.65,2.96
1660-HSOOQ,True,Hombre,False,False,False,1,True,No,DSL,No,No,Yes,No,No,No,Mensual,True,Mailed check,49.65,49.65,1.66
1661-CZBAU,False,Hombre,False,False,False,48,True,Yes,DSL,Yes,No,No,Yes,No,Yes,Anual,True,Bank transfer (automatic),70.95,3629.2,2.37
1663-MHLHE,False,Hombre,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.2,19.2,0.64
1666-JXLKU,False,Mujer,False,False,False,37,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,100.05,3810.55,3.34
1666-JZPZT,False,Hombre,False,False,False,27,True,Yes,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,49.0,1291.35,1.63
1670-SVOWZ,True,Mujer,False,True,True,14,True,No,Fiber optic,No,Yes,No,Yes,No,Yes,Mensual,True,Credit card (automatic),89.65,1208.35,2.99
1676-BZZYV,False,Hombre,False,True,True,55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,19.5,1026.35,0.65
1676-MQAOA,False,Hombre,False,False,False,72,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Bianual,True,Bank transfer (automatic),75.1,5336.35,2.5
1678-FYZOW,True,Mujer,False,False,False,3,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,79.4,244.65,2.65
1679-JRFBR,False,Mujer,False,True,True,70,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Anual,True,Credit card (automatic),108.15,7930.55,3.6
1680-VDCWW,False,Hombre,False,True,False,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Bank transfer (automatic),19.8,202.25,0.66
1682-VCOIO,False,Hombre,False,False,False,23,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,20.45,481.1,0.68
1684-FLBGS,False,Mujer,False,True,True,23,True,Yes,DSL,No,Yes,No,Yes,Yes,No,Mensual,True,Credit card (automatic),69.5,1652.1,2.32
1685-BQULA,False,Mujer,False,False,False,40,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Mensual,True,Bank transfer (automatic),93.4,3756.4,3.11
1685-VAYJF,False,Hombre,False,False,False,11,True,No,DSL,No,No,No,No,No,No,Mensual,False,Credit card (automatic),45.2,492.0,1.51
1686-STUHN,False,Hombre,False,False,False,42,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Bank transfer (automatic),19.8,849.9,0.66
1689-MRZQR,True,Hombre,False,True,True,34,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,False,Electronic check,78.3,2564.3,2.61
1689-YQBYY,False,Mujer,False,False,True,12,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,76.6,893.0,2.55
1696-HXOWK,False,Mujer,False,True,False,71,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Anual,False,Mailed check,95.65,6856.95,3.19
1696-MZVAU,False,Hombre,False,True,True,39,False,No phone service,DSL,No,No,No,No,No,No,Anual,True,Credit card (automatic),25.25,947.75,0.84
1697-BCSHV,False,Mujer,False,True,True,58,True,Yes,DSL,No,Yes,No,No,Yes,No,Mensual,True,Bank transfer (automatic),66.8,3970.4,2.23
1697-LYYYX,False,Mujer,False,True,True,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Credit card (automatic),19.1,1143.8,0.64
1697-NVVGY,False,Hombre,True,True,False,19,True,No,DSL,Yes,No,Yes,No,Yes,No,Mensual,False,Bank transfer (automatic),66.4,1286.05,2.21
1698-XFZCI,False,Hombre,False,False,False,61,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Anual,True,Electronic check,107.75,6521.9,3.59
1699-HPSBG,True,Hombre,False,False,False,12,True,No,DSL,No,No,No,Yes,Yes,No,Anual,True,Electronic check,59.8,727.8,1.99
1699-TLDLZ,False,Mujer,False,True,True,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,19.7,301.55,0.66
1699-UOTXU,False,Hombre,False,False,False,60,True,No,DSL,Yes,Yes,Yes,No,No,No,Bianual,False,Electronic check,61.4,3638.25,2.05
1702-CCFNJ,False,Hombre,False,True,False,52,True,Yes,DSL,No,Yes,No,Yes,No,No,Mensual,False,Bank transfer (automatic),61.35,3169.55,2.04
1703-MGIAB,False,Mujer,False,False,False,17,True,Yes,DSL,No,No,Yes,Yes,Yes,No,Mensual,True,Mailed check,69.0,1108.0,2.3
1704-NRWYE,True,Mujer,True,False,False,9,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,80.85,751.65,2.7
1705-GUHPV,False,Mujer,False,False,False,63,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,24.2,1618.2,0.81
1707-HABPF,False,Mujer,True,False,False,46,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Anual,True,Bank transfer (automatic),91.3,4126.35,3.04
1708-PBBOA,False,Mujer,False,False,False,42,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Anual,True,Electronic check,54.75,2348.45,1.82
1709-EJDOX,False,Mujer,False,True,True,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,19.75,948.9,0.66
1710-RCXUS,False,Hombre,False,True,False,51,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Anual,True,Credit card (automatic),90.35,4614.55,3.01
1716-LSAMB,False,Hombre,False,True,True,45,True,No,DSL,Yes,No,No,Yes,No,No,Bianual,False,Bank transfer (automatic),54.65,2553.7,1.82
1722-LDZJS,False,Hombre,False,True,True,53,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Credit card (automatic),20.2,1068.15,0.67
1723-HKXJQ,True,Hombre,False,False,False,42,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,101.75,4273.45,3.39
1724-BQUHA,True,Hombre,True,False,False,5,True,No,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,89.5,477.7,2.98
1724-IQWNM,False,Hombre,False,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.3,19.3,0.64
1725-IQNIY,True,Hombre,False,True,False,54,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Bank transfer (automatic),109.75,6110.2,3.66
1725-MIMXW,True,Hombre,False,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.45,19.45,0.65
1728-BQDMA,False,Mujer,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Mensual,False,Electronic check,44.45,82.7,1.48
1728-CXQBE,False,Hombre,True,True,False,64,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Mensual,True,Electronic check,94.25,6081.4,3.14
1729-VLAZJ,False,Mujer,False,False,True,10,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Anual,False,Mailed check,40.25,411.45,1.34
1730-VFMWO,False,Mujer,False,True,False,34,True,No,DSL,No,No,No,Yes,No,No,Mensual,False,Bank transfer (automatic),50.2,1815.3,1.67
1730-ZMAME,False,Mujer,True,False,False,32,True,No,Fiber optic,No,No,No,No,No,Yes,Mensual,True,Electronic check,79.5,2665.0,2.65
1731-TVIUK,True,Mujer,False,False,False,4,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Mensual,True,Electronic check,93.5,362.2,3.12
1732-FEKLD,False,Mujer,False,False,False,54,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Anual,True,Bank transfer (automatic),94.75,5121.75,3.16
1732-VHUBQ,True,Mujer,True,True,True,47,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Bank transfer (automatic),70.55,3309.25,2.35
1734-ZMNTZ,False,Mujer,False,True,True,11,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,25.0,300.7,0.83
1735-XMJVH,False,Hombre,False,True,True,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.35,152.6,0.64
1736-FCXMC,False,Hombre,False,False,False,56,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Mensual,True,Electronic check,94.45,5124.6,3.15
1740-CSDJP,True,Hombre,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,Yes,Mensual,True,Bank transfer (automatic),35.25,35.25,1.18
1741-WTPON,False,Hombre,False,True,True,56,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Mailed check,115.85,6567.9,3.86
1744-JHKYS,False,Mujer,False,True,False,34,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Electronic check,24.7,780.2,0.82
1746-TGTWV,False,Hombre,False,True,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Mensual,False,Credit card (automatic),75.35,75.35,2.51
1750-CSKKM,True,Hombre,False,False,True,9,True,No,DSL,No,No,No,No,Yes,No,Mensual,False,Electronic check,55.35,449.75,1.84
1751-NCDLI,False,Hombre,True,True,False,46,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,98.85,4564.9,3.3
1752-OZXFY,False,Hombre,False,True,False,60,True,No,DSL,Yes,No,No,No,Yes,No,Anual,True,Mailed check,59.8,3561.15,1.99
1754-GKYPY,False,Hombre,True,True,False,22,True,No,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Bank transfer (automatic),89.75,1938.9,2.99
1755-FZQEC,False,Hombre,False,False,False,39,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,19.9,791.15,0.66
1755-RMCXH,False,Hombre,False,True,True,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.3,40.25,0.68
1757-TCATG,False,Hombre,False,True,True,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Bank transfer (automatic),20.05,746.75,0.67
1760-CAZHT,False,Hombre,False,False,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.8,460.2,0.69
1761-AEZZR,True,Hombre,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,79.55,79.55,2.65
1763-KUAAW,False,Mujer,True,False,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Bank transfer (automatic),20.35,369.6,0.68
1763-WQFUK,False,Hombre,False,False,False,3,True,No,DSL,No,No,No,Yes,No,No,Mensual,True,Mailed check,50.5,147.75,1.68
1764-VUUMT,False,Hombre,False,False,True,66,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.95,1269.1,0.66
1766-GKNMI,False,Hombre,False,False,False,29,True,Yes,Fiber optic,No,No,No,No,No,Yes,Mensual,True,Electronic check,84.9,2516.2,2.83
1766-UMRDB,False,Hombre,True,False,False,34,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Credit card (automatic),69.15,2275.1,2.31
1767-CJKBA,False,Hombre,False,False,False,66,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,25.1,1697.7,0.84
1767-TGTKO,False,Mujer,False,True,True,8,True,No,DSL,No,No,No,No,No,No,Mensual,True,Electronic check,45.45,411.75,1.52
1768-HNVGJ,False,Mujer,True,False,False,45,True,Yes,DSL,Yes,No,No,Yes,No,Yes,Mensual,True,Electronic check,70.05,3062.45,2.34
1768-ZAIFU,True,Mujer,True,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Mensual,True,Electronic check,25.2,25.2,0.84
1769-GRUIK,False,Mujer,False,False,False,18,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,71.1,1247.75,2.37
1771-OADNZ,True,Hombre,True,True,False,29,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Mensual,True,Electronic check,95.9,2745.2,3.2
1775-KWJKQ,False,Hombre,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Credit card (automatic),89.85,6562.9,2.99
1776-SPBWV,False,Mujer,False,True,True,34,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,True,Bank transfer (automatic),20.1,682.1,0.67
1777-JYQPJ,False,Hombre,False,False,False,2,False,No phone service,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,24.3,38.45,0.81
1779-PWPMG,False,Mujer,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),114.65,8333.95,3.82
1784-BXEFA,False,Mujer,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,20.55,187.35,0.68
